Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,TB Base Volume,TB Quote Volume,Ignore
2022-07-31,0.071775,0.072806,0.071204,0.072049,62539.6944,2022-07-31 23:59:59.999000064,4497.61748669,221539.0,32492.75540000,2337.48432879,0
2022-08-01,0.072049,0.072667,0.069841,0.070067,73515.8487,2022-08-01 23:59:59.999000064,5253.04643705,224421.0,35255.00680000,2522.42676434,0
2022-08-02,0.070067,0.071851,0.06879,0.070955,103261.8939,2022-08-02 23:59:59.999000064,7240.68387692,324878.0,49441.92590000,3471.63677841,0
2022-08-03,0.070955,0.07138,0.070001,0.070918,108652.3116,2022-08-03 23:59:59.999000064,7696.12356363,339423.0,54210.21840000,3840.62605673,0
2022-08-04,0.070918,0.071835,0.070083,0.07108,110873.8175,2022-08-04 23:59:59.999000064,7860.22103827,318582.0,53190.88650000,3771.90360363,0
2022-08-05,0.071081,0.07469,0.070984,0.074508,115451.2267,2022-08-05 23:59:59.999000064,8389.34215426,330626.0,63600.29790000,4621.78678961,0
2022-08-06,0.074509,0.075079,0.073322,0.073651,78892.8643,2022-08-06 23:59:59.999000064,5852.80450822,216056.0,36959.26750000,2742.31895217,0
2022-08-07,0.07365,0.0741,0.072936,0.073366,57666.8556,2022-08-07 23:59:59.999000064,4236.81253006,199488.0,27104.62670000,1991.75595766,0
2022-08-08,0.073366,0.074976,0.072534,0.074636,83645.7577,2022-08-08 23:59:59.999000064,6179.36363743,246177.0,41327.25320000,3053.79211712,0
2022-08-09,0.074633,0.074933,0.072786,0.073554,83690.2639,2022-08-09 23:59:59.999000064,6173.52007506,237226.0,37735.05030000,2784.71495569,0
2022-08-10,0.073554,0.078,0.072927,0.077393,137518.3264,2022-08-10 23:59:59.999000064,10381.24970465,363318.0,71938.44860000,5432.19513317,0
2022-08-11,0.077394,0.078745,0.076657,0.078554,108035.4725,2022-08-11 23:59:59.999000064,8381.32889999,299188.0,54349.16340000,4217.50855936,0
2022-08-12,0.078553,0.0805,0.078152,0.080258,94752.7876,2022-08-12 23:59:59.999000064,7502.98680064,224476.0,52761.44470000,4179.95332769,0
2022-08-13,0.080258,0.081653,0.079743,0.081153,89128.7454,2022-08-13 23:59:59.999000064,7210.46862452,239906.0,44238.32920000,3578.98953338,0
2022-08-14,0.081154,0.081424,0.078928,0.079619,70754.0404,2022-08-14 23:59:59.999000064,5692.60625758,227161.0,36624.73700000,2946.19682423,0
2022-08-15,0.079619,0.080616,0.078268,0.078828,100364.94,2022-08-15 23:59:59.999000064,7949.52969589,269370.0,48589.72330000,3849.52080136,0
2022-08-16,0.078825,0.079524,0.077921,0.078674,86018.4154,2022-08-16 23:59:59.999000064,6766.3082444,213445.0,45178.38450000,3554.00588735,0
2022-08-17,0.078674,0.080083,0.077919,0.078584,108168.4417,2022-08-17 23:59:59.999000064,8534.05725291,258821.0,53149.05840000,4194.16952053,0
2022-08-18,0.078585,0.080301,0.078215,0.079607,83548.1805,2022-08-18 23:59:59.999000064,6632.49571568,209450.0,45576.70780000,3618.40536395,0
2022-08-19,0.079607,0.08097,0.076999,0.077235,155758.7332,2022-08-19 23:59:59.999000064,12339.64615324,351637.0,81135.53170000,6428.33150756,0
2022-08-20,0.077233,0.077718,0.073337,0.074546,136907.4231,2022-08-20 23:59:59.999000064,10401.42365808,285838.0,65775.46510000,5001.09190243,0
2022-08-21,0.074546,0.07606,0.074184,0.075204,106949.1042,2022-08-21 23:59:59.999000064,8039.90911689,259554.0,52498.93670000,3947.16565669,0
2022-08-22,0.075204,0.076043,0.073126,0.075916,113673.7754,2022-08-22 23:59:59.999000064,8434.8715175,289712.0,55293.72880000,4105.29021229,0
2022-08-23,0.075915,0.077476,0.074575,0.077359,91071.4158,2022-08-23 23:59:59.999000064,6916.95742186,269790.0,46290.72360000,3518.12163413,0
2022-08-24,0.07736,0.078027,0.07575,0.077528,80951.4252,2022-08-24 23:59:59.999000064,6222.64203197,235193.0,39546.15090000,3040.29444281,0
2022-08-25,0.077522,0.079382,0.07748,0.078635,74973.869,2022-08-25 23:59:59.999000064,5889.26764109,206818.0,39371.11110000,3091.79087764,0
2022-08-26,0.078635,0.078675,0.073955,0.074515,137397.0315,2022-08-26 23:59:59.999000064,10547.70833273,347952.0,66535.84430000,5110.70763677,0
2022-08-27,0.074511,0.074768,0.072971,0.07442,124870.8112,2022-08-27 23:59:59.999000064,9245.24269519,312570.0,62818.02340000,4652.20025272,0
2022-08-28,0.074421,0.075014,0.072863,0.072956,81505.0441,2022-08-28 23:59:59.999000064,6042.77149487,236064.0,38585.10550000,2862.56352418,0
2022-08-29,0.072955,0.076883,0.072737,0.0765,106529.9629,2022-08-29 23:59:59.999000064,7932.203226,274228.0,55453.76820000,4132.76675630,0
2022-08-30,0.076497,0.078275,0.075288,0.076961,137006.8647,2022-08-30 23:59:59.999000064,10557.31944756,362723.0,71904.13090000,5543.05163816,0
2022-08-31,0.076961,0.079247,0.076886,0.077517,117057.3232,2022-08-31 23:59:59.999000064,9139.95601967,359925.0,59377.82870000,4638.02698720,0
2022-09-01,0.077517,0.079231,0.076808,0.078776,109116.7415,2022-09-01 23:59:59.999000064,8505.56397076,296102.0,57246.76090000,4464.99949164,0
2022-09-02,0.078776,0.080766,0.078077,0.078958,91302.5572,2022-09-02 23:59:59.999000064,7254.02047604,251759.0,47281.18840000,3757.49945241,0
2022-09-03,0.078957,0.078957,0.077657,0.07853,44669.4034,2022-09-03 23:59:59.999000064,3503.43071632,151723.0,22504.59560000,1765.20862014,0
2022-09-04,0.07853,0.0794,0.07837,0.078954,39759.498,2022-09-04 23:59:59.999000064,3133.12117426,136637.0,19626.65450000,1546.67133161,0
2022-09-05,0.078948,0.082031,0.078941,0.081718,99437.9055,2022-09-05 23:59:59.999000064,7947.07497962,229605.0,60387.80920000,4823.08004762,0
2022-09-06,0.081718,0.08481,0.081606,0.08296,130800.4804,2022-09-06 23:59:59.999000064,10907.28002216,328930.0,66687.90540000,5560.67657641,0
2022-09-07,0.08296,0.085621,0.080215,0.084492,107197.1204,2022-09-07 23:59:59.999000064,8823.73042589,302879.0,52759.24900000,4348.15514322,0
2022-09-08,0.084492,0.085536,0.083701,0.084647,84501.0112,2022-09-08 23:59:59.999000064,7151.46923115,260657.0,43452.69730000,3677.81780123,0
2022-09-09,0.084647,0.084954,0.080093,0.080442,124886.2932,2022-09-09 23:59:59.999000064,10228.63173181,351407.0,61441.36340000,5032.41366959,0
2022-09-10,0.080441,0.082188,0.080235,0.081963,70534.7533,2022-09-10 23:59:59.999000064,5711.33398984,260793.0,35506.22970000,2874.71717843,0
2022-09-11,0.081963,0.08227,0.079796,0.080909,80780.8748,2022-09-11 23:59:59.999000064,6589.30191292,257093.0,38900.17260000,3172.39869273,0
2022-09-12,0.08091,0.080936,0.076342,0.076643,131186.069,2022-09-12 23:59:59.999000064,10280.70370332,384817.0,65288.23120000,5116.00104809,0
2022-09-13,0.076643,0.079896,0.075113,0.078047,187706.9774,2022-09-13 23:59:59.999000064,14446.71453199,492373.0,94920.16600000,7307.44707961,0
2022-09-14,0.078046,0.081038,0.077421,0.080993,136249.4004,2022-09-14 23:59:59.999000064,10790.52468928,408482.0,71236.30350000,5644.23777925,0
2022-09-15,0.080993,0.0817,0.074273,0.074748,211264.8523,2022-09-15 23:59:59.999000064,16529.69970279,746148.0,98925.69860000,7760.36965617,0
2022-09-16,0.074747,0.074963,0.072272,0.072413,113518.5123,2022-09-16 23:59:59.999000064,8369.0559096,446180.0,53538.65550000,3949.50508851,0
2022-09-17,0.072413,0.073473,0.071328,0.073028,94352.7889,2022-09-17 23:59:59.999000064,6826.53843184,271606.0,48283.40100000,3494.27965627,0
2022-09-18,0.073032,0.073057,0.068117,0.068721,107924.2544,2022-09-18 23:59:59.999000064,7630.77843079,326972.0,50529.77820000,3572.30969795,0
2022-09-19,0.068723,0.070977,0.068331,0.070432,118123.5435,2022-09-19 23:59:59.999000064,8263.386377,479718.0,60793.89080000,4253.66651936,0
2022-09-20,0.070432,0.07175,0.06967,0.070096,94453.509,2022-09-20 23:59:59.999000064,6664.66851558,349851.0,45201.70990000,3189.69254323,0
2022-09-21,0.070094,0.071351,0.067085,0.067493,122550.7445,2022-09-21 23:59:59.999000064,8533.55931656,395780.0,58161.55980000,4052.48922094,0
2022-09-22,0.067489,0.069145,0.066615,0.068363,112931.2275,2022-09-22 23:59:59.999000064,7645.72900186,298574.0,56499.01240000,3826.67309088,0
2022-09-23,0.068363,0.069985,0.067956,0.068807,95576.9031,2022-09-23 23:59:59.999000064,6590.03950206,345835.0,47042.80350000,3244.19248139,0
2022-09-24,0.068808,0.070522,0.068583,0.069605,65955.6931,2022-09-24 23:59:59.999000064,4595.81412031,224423.0,34096.25380000,2376.32259143,0
2022-09-25,0.069606,0.069885,0.067897,0.068834,71336.0817,2022-09-25 23:59:59.999000064,4926.14156946,222221.0,36330.69500000,2507.86146801,0
2022-09-26,0.068833,0.069667,0.068226,0.069505,86355.0883,2022-09-26 23:59:59.999000064,5961.68358523,275490.0,42083.64720000,2905.89446893,0
2022-09-27,0.069503,0.069972,0.068201,0.069609,129718.0894,2022-09-27 23:59:59.999000064,8948.28862439,356483.0,64145.89080000,4425.94194265,0
2022-09-28,0.06961,0.069869,0.06755,0.068884,137014.3308,2022-09-28 23:59:59.999000064,9385.79115803,404236.0,68135.78240000,4666.55456326,0
2022-09-29,0.068884,0.069187,0.068077,0.068188,113202.4525,2022-09-29 23:59:59.999000064,7769.14911935,325040.0,54672.19820000,3752.65528952,0
2022-09-30,0.068189,0.069088,0.067598,0.068412,143320.6413,2022-09-30 23:59:59.999000064,9807.2968703,345607.0,71619.87520000,4901.01245166,0
2022-10-01,0.068413,0.069002,0.06782,0.067929,55994.7536,2022-10-01 23:59:59.999000064,3834.80388995,164676.0,28314.05560000,1939.61496097,0
2022-10-02,0.067929,0.068144,0.066925,0.066996,59803.3215,2022-10-02 23:59:59.999000064,4045.55820115,175854.0,29744.04950000,2012.27626474,0
2022-10-03,0.066996,0.068259,0.066614,0.06741,88593.0177,2022-10-03 23:59:59.999000064,5983.33844229,232956.0,46297.92710000,3127.16238755,0
2022-10-04,0.067409,0.068,0.066717,0.066941,109752.1625,2022-10-04 23:59:59.999000064,7399.81063204,249343.0,54757.88220000,3692.31924502,0
2022-10-05,0.066941,0.067385,0.06635,0.067077,100072.7757,2022-10-05 23:59:59.999000064,6694.57968361,230356.0,48406.42520000,3237.74452254,0
2022-10-06,0.067078,0.068265,0.066939,0.067743,118216.9421,2022-10-06 23:59:59.999000064,8004.26588159,244023.0,56387.68100000,3818.67961185,0
2022-10-07,0.067742,0.068339,0.067478,0.068149,100833.2361,2022-10-07 23:59:59.999000064,6856.23840849,204549.0,51922.37360000,3530.64868865,0
2022-10-08,0.068149,0.068428,0.067638,0.067745,63753.5284,2022-10-08 23:59:59.999000064,4340.69935918,138524.0,32080.51230000,2184.50163753,0
2022-10-09,0.067745,0.068055,0.067511,0.068055,58531.9068,2022-10-09 23:59:59.999000064,3970.23529183,125365.0,28700.84960000,1946.67815492,0
2022-10-10,0.068055,0.068559,0.067373,0.067432,106835.5718,2022-10-10 23:59:59.999000064,7257.43273612,189691.0,46191.12470000,3137.70820711,0
2022-10-11,0.067432,0.067692,0.066868,0.067155,91692.0174,2022-10-11 23:59:59.999000064,6166.84229125,174426.0,43038.31590000,2893.83459993,0
2022-10-12,0.067155,0.068079,0.067028,0.067581,67116.4692,2022-10-12 23:59:59.999000064,4545.84445907,135551.0,33118.23460000,2243.10105627,0
2022-10-13,0.067581,0.067989,0.065536,0.066432,128354.2764,2022-10-13 23:59:59.999000064,8547.71504034,269479.0,57961.81610000,3859.85514875,0
2022-10-14,0.066432,0.067894,0.06633,0.067607,100745.0968,2022-10-14 23:59:59.999000064,6789.05611549,198989.0,49548.78870000,3337.88680589,0
2022-10-15,0.067607,0.067762,0.066533,0.066855,58696.2463,2022-10-15 23:59:59.999000064,3947.12528449,116815.0,28905.04060000,1943.55408353,0
2022-10-16,0.066855,0.067946,0.066837,0.067799,58879.0988,2022-10-16 23:59:59.999000064,3960.71537114,118065.0,32984.59500000,2219.07812248,0
2022-10-17,0.0678,0.068271,0.06754,0.068105,88492.9995,2022-10-17 23:59:59.999000064,6007.78254973,162350.0,39208.29370000,2662.23413407,0
2022-10-18,0.068105,0.068435,0.067114,0.067806,95624.7884,2022-10-18 23:59:59.999000064,6483.82752123,182372.0,45504.39480000,3086.86364511,0
2022-10-19,0.067808,0.067934,0.06706,0.067208,67087.1984,2022-10-19 23:59:59.999000064,4535.08600333,144299.0,31391.63530000,2122.00209449,0
2022-10-20,0.067208,0.06794,0.067055,0.067362,68201.9315,2022-10-20 23:59:59.999000064,4598.48664755,148580.0,32751.62210000,2208.21434396,0
2022-10-21,0.067361,0.068058,0.0671,0.06783,79112.5544,2022-10-21 23:59:59.999000064,5341.40519831,158115.0,38552.13170000,2603.42641524,0
2022-10-22,0.067831,0.068609,0.067667,0.068403,47173.063,2022-10-22 23:59:59.999000064,3216.51922846,97903.0,23420.40550000,1597.12160000,0
2022-10-23,0.068404,0.069819,0.068033,0.069709,74238.899,2022-10-23 23:59:59.999000064,5096.83658815,143273.0,39593.85040000,2720.35089284,0
2022-10-24,0.06971,0.06999,0.069,0.069513,118219.5063,2022-10-24 23:59:59.999000064,8220.00774172,204173.0,47308.75780000,3289.20075381,0
2022-10-25,0.069513,0.07545,0.069345,0.072686,166192.3446,2022-10-25 23:59:59.999000064,11961.57853839,381486.0,83763.94260000,6026.57741955,0
2022-10-26,0.072688,0.075939,0.072652,0.075394,174504.3313,2022-10-26 23:59:59.999000064,12999.52567877,372469.0,90909.59160000,6772.67067440,0
2022-10-27,0.075394,0.076072,0.074406,0.074609,106665.5185,2022-10-27 23:59:59.999000064,8015.31673866,269957.0,53004.14400000,3984.02813265,0
2022-10-28,0.074607,0.075965,0.073952,0.075485,96254.5136,2022-10-28 23:59:59.999000064,7207.07429216,246721.0,46256.74980000,3465.48967511,0
2022-10-29,0.075484,0.079278,0.075274,0.077834,123581.8817,2022-10-29 23:59:59.999000064,9592.63271554,287118.0,66705.67500000,5176.80729156,0
2022-10-30,0.077834,0.078388,0.076613,0.077114,71530.5349,2022-10-30 23:59:59.999000064,5534.06230505,189220.0,34461.31630000,2665.76630132,0
2022-10-31,0.077113,0.078548,0.076092,0.076744,100755.1938,2022-10-31 23:59:59.999000064,7782.06643361,252578.0,47265.94460000,3651.55789388,0
2022-11-01,0.076744,0.07797,0.076706,0.077075,79528.1457,2022-11-01 23:59:59.999000064,6148.97325234,211124.0,38454.17360000,2973.23215981,0
2022-11-02,0.077074,0.078171,0.074676,0.075357,128230.4431,2022-11-02 23:59:59.999000064,9804.17502948,315844.0,61250.98460000,4686.04025647,0
2022-11-03,0.075356,0.076579,0.075292,0.075772,71498.9595,2022-11-03 23:59:59.999000064,5442.71764474,193727.0,33226.93080000,2529.59902481,0
2022-11-04,0.07577,0.078889,0.07572,0.077787,111039.4004,2022-11-04 23:59:59.999000064,8587.38694413,275789.0,56528.16040000,4375.27256512,0
2022-11-05,0.077786,0.078041,0.076309,0.076379,63668.5326,2022-11-05 23:59:59.999000064,4900.57058062,178239.0,28150.38510000,2166.45382192,0
2022-11-06,0.076378,0.076935,0.074881,0.07502,69479.0687,2022-11-06 23:59:59.999000064,5289.33865548,178457.0,32669.88410000,2489.16372718,0
2022-11-07,0.07502,0.077084,0.074927,0.076153,100596.3932,2022-11-07 23:59:59.999000064,7643.0730742,240623.0,52927.95570000,4020.46505862,0
2022-11-08,0.076158,0.07714,0.071195,0.071965,300151.5155,2022-11-08 23:59:59.999000064,22254.03647184,664575.0,140404.90920000,10415.85463071,0
2022-11-09,0.071965,0.072218,0.066,0.069253,358801.1085,2022-11-09 23:59:59.999000064,24905.42850368,788336.0,174947.12240000,12148.29442913,0
2022-11-10,0.069269,0.075638,0.068824,0.073828,289429.0351,2022-11-10 23:59:59.999000064,21021.62284914,732066.0,151988.23000000,11042.89948731,0
2022-11-11,0.073828,0.076133,0.072133,0.075563,190847.8791,2022-11-11 23:59:59.999000064,14128.23746701,518031.0,94431.36810000,6998.80475063,0
2022-11-12,0.075563,0.075946,0.074285,0.07479,74941.1948,2022-11-12 23:59:59.999000064,5628.53029548,227242.0,37797.73560000,2840.35332472,0
2022-11-13,0.07479,0.075502,0.07358,0.074803,81857.152,2022-11-13 23:59:59.999000064,6102.06228674,222991.0,42691.46230000,3184.95763843,0
2022-11-14,0.074803,0.07552,0.073589,0.074792,115945.7535,2022-11-14 23:59:59.999000064,8659.49382282,331084.0,60971.55460000,4554.93581501,0
2022-11-15,0.074793,0.075579,0.07367,0.074168,89339.7846,2022-11-15 23:59:59.999000064,6680.8071373,250952.0,43927.52840000,3285.62394612,0
2022-11-16,0.074168,0.074857,0.072353,0.072993,89619.452,2022-11-16 23:59:59.999000064,6589.76572372,249903.0,44182.21900000,3248.84447608,0
2022-11-17,0.072993,0.07337,0.071707,0.071913,86185.1891,2022-11-17 23:59:59.999000064,6244.22208675,234949.0,39356.31260000,2853.82711938,0
2022-11-18,0.071913,0.07297,0.071595,0.072614,55965.4794,2022-11-18 23:59:59.999000064,4056.02119218,138972.0,28913.50580000,2095.54078772,0
2022-11-19,0.072613,0.073333,0.072347,0.072908,29205.1573,2022-11-19 23:59:59.999000064,2123.86979343,84655.0,14832.84800000,1078.87249408,0
2022-11-20,0.072909,0.073223,0.069827,0.070162,99646.0596,2022-11-20 23:59:59.999000064,7091.31220278,223850.0,55585.09860000,3953.35123755,0
2022-11-21,0.070162,0.070776,0.068536,0.070178,144183.429,2022-11-21 23:59:59.999000064,10065.53659274,316055.0,64174.91410000,4480.98573008,0
2022-11-22,0.070177,0.070544,0.06868,0.070222,101092.752,2022-11-22 23:59:59.999000064,7034.53602676,219872.0,48967.07530000,3406.78422071,0
2022-11-23,0.070222,0.071587,0.069551,0.07134,91840.7475,2022-11-23 23:59:59.999000064,6481.55146586,201223.0,44388.98580000,3133.18528465,0
2022-11-24,0.07134,0.072831,0.0713,0.072514,75736.7666,2022-11-24 23:59:59.999000064,5466.30497382,161199.0,38452.09900000,2775.88722960,0
2022-11-25,0.072514,0.07277,0.07143,0.072576,67688.3456,2022-11-25 23:59:59.999000064,4881.58376,141971.0,33144.60270000,2390.83032016,0
2022-11-26,0.072576,0.073988,0.072483,0.073236,68683.1312,2022-11-26 23:59:59.999000064,5038.9130215,142566.0,34022.76580000,2496.33679061,0
2022-11-27,0.07325,0.073746,0.072444,0.072662,42169.9158,2022-11-27 23:59:59.999000064,3093.45836396,98023.0,21115.40440000,1549.50888444,0
2022-11-28,0.072661,0.07278,0.071583,0.072033,58587.4799,2022-11-28 23:59:59.999000064,4234.01431267,150077.0,28394.58160000,2052.32176055,0
2022-11-29,0.072032,0.074335,0.071801,0.073989,86502.788,2022-11-29 23:59:59.999000064,6348.54138762,180378.0,49178.49340000,3608.10301773,0
2022-11-30,0.073989,0.076014,0.073824,0.07543,76523.5488,2022-11-30 23:59:59.999000064,5762.99986699,160018.0,38099.19400000,2869.92148936,0
2022-12-01,0.07543,0.0755,0.074424,0.075178,40904.8485,2022-12-01 23:59:59.999000064,3070.45918996,81553.0,19788.53890000,1485.63700508,0
2022-12-02,0.075178,0.076055,0.075047,0.07579,48626.9461,2022-12-02 23:59:59.999000064,3672.69921205,118924.0,25966.32160000,1961.47612484,0
2022-12-03,0.07579,0.076097,0.073322,0.073476,58010.1368,2022-12-03 23:59:59.999000064,4346.4558701,127698.0,24057.17430000,1802.88780981,0
2022-12-04,0.073475,0.074957,0.073429,0.074791,53733.7536,2022-12-04 23:59:59.999000064,3985.06086221,119744.0,28836.09940000,2138.21268791,0
2022-12-05,0.074791,0.075306,0.07374,0.074238,61847.1269,2022-12-05 23:59:59.999000064,4611.96119036,143154.0,29359.76670000,2189.52032864,0
2022-12-06,0.074228,0.07456,0.073395,0.074392,41196.7011,2022-12-06 23:59:59.999000064,3050.06037374,88392.0,19618.80670000,1452.91922532,0
2022-12-07,0.074392,0.07452,0.072819,0.073131,41116.0141,2022-12-07 23:59:59.999000064,3022.95153178,89566.0,16595.76620000,1219.13976682,0
2022-12-08,0.07313,0.074751,0.072803,0.074324,42928.6906,2022-12-08 23:59:59.999000064,3169.83439786,86587.0,22405.95560000,1654.00991899,0
2022-12-09,0.074322,0.074851,0.073566,0.073726,49270.2135,2022-12-09 23:59:59.999000064,3662.88457207,80451.0,20312.94150000,1510.27722907,0
2022-12-10,0.073725,0.07449,0.073612,0.073943,20179.8269,2022-12-10 23:59:59.999000064,1491.63036695,40364.0,9875.06930000,729.83979812,0
2022-12-11,0.073944,0.074415,0.0735,0.073911,16319.5262,2022-12-11 23:59:59.999000064,1209.02222543,36231.0,7663.30990000,567.81360144,0
2022-12-12,0.073911,0.07434,0.073407,0.074105,28669.5013,2022-12-12 23:59:59.999000064,2115.79552173,58702.0,13138.35680000,969.67079535,0
2022-12-13,0.074104,0.075,0.073308,0.074278,54732.1159,2022-12-13 23:59:59.999000064,4061.51053033,97856.0,27087.09460000,2010.63969666,0
2022-12-14,0.074277,0.074468,0.07297,0.07347,37007.05,2022-12-14 23:59:59.999000064,2733.34222565,59319.0,18141.88960000,1340.15025776,0
2022-12-15,0.07345,0.073464,0.072555,0.07295,32486.9263,2022-12-15 23:59:59.999000064,2367.37949107,46420.0,16004.99840000,1166.36345797,0
2022-12-16,0.072961,0.073194,0.069901,0.070175,57597.8938,2022-12-16 23:59:59.999000064,4105.64888595,97014.0,24287.43070000,1731.09273312,0
2022-12-17,0.070174,0.070939,0.070033,0.070754,23955.4954,2022-12-17 23:59:59.999000064,1688.99320838,36767.0,10834.08100000,763.97727444,0
2022-12-18,0.070753,0.071219,0.07028,0.070664,20158.4729,2022-12-18 23:59:59.999000064,1425.3487077,36990.0,8971.51190000,634.63667717,0
2022-12-19,0.070664,0.071184,0.070447,0.071026,20488.118,2022-12-19 23:59:59.999000064,1449.75551264,35666.0,10603.94660000,750.52976120,0
2022-12-20,0.071026,0.07235,0.070934,0.072026,56668.2375,2022-12-20 23:59:59.999000064,4074.15429904,109174.0,30438.24920000,2188.16095813,0
2022-12-21,0.072025,0.072266,0.071704,0.072139,41103.5703,2022-12-21 23:59:59.999000064,2960.42507123,78962.0,21202.27240000,1527.08715917,0
2022-12-22,0.072139,0.073493,0.071193,0.072385,54845.0223,2022-12-22 23:59:59.999000064,3953.09446891,114279.0,26673.22670000,1922.77375111,0
2022-12-23,0.072384,0.07281,0.07228,0.072708,49876.9745,2022-12-23 23:59:59.999000064,3616.58509293,82091.0,23618.60280000,1712.71814363,0
2022-12-24,0.072708,0.072792,0.072267,0.072489,24694.9283,2022-12-24 23:59:59.999000064,1788.89782181,50130.0,12721.41930000,921.51269283,0
2022-12-25,0.072489,0.072651,0.071493,0.072399,32243.9357,2022-12-25 23:59:59.999000064,2328.51472511,67838.0,16022.43240000,1157.06862110,0
2022-12-26,0.072399,0.072676,0.072008,0.07258,32920.6287,2022-12-26 23:59:59.999000064,2381.52456054,63482.0,16647.10480000,1204.23133212,0
2022-12-27,0.072585,0.07271,0.071916,0.07252,54672.6112,2022-12-27 23:59:59.999000064,3959.48411621,95354.0,29675.51390000,2149.31748448,0
2022-12-28,0.07252,0.072583,0.071521,0.071907,57819.1581,2022-12-28 23:59:59.999000064,4157.94179617,104494.0,27475.73580000,1975.87374299,0
2022-12-29,0.071925,0.0724,0.071841,0.072173,49102.0584,2022-12-29 23:59:59.999000064,3542.29764119,89797.0,24987.70650000,1802.70900901,0
2022-12-30,0.072174,0.0725,0.071906,0.072245,51524.5011,2022-12-30 23:59:59.999000064,3721.02421857,86355.0,26456.47710000,1910.73868770,0
2022-12-31,0.072245,0.072656,0.071995,0.072294,33999.4748,2022-12-31 23:59:59.999000064,2460.09165846,61470.0,17036.33830000,1232.77818605,0
2023-01-01,0.072299,0.0725,0.07211,0.072238,29425.9298,2023-01-01 23:59:59.999000064,2127.63972082,54865.0,15202.58740000,1099.25827475,0
2023-01-02,0.072238,0.073018,0.072071,0.072814,50073.4163,2023-01-02 23:59:59.999000064,3635.94441336,84917.0,25144.30610000,1826.19106391,0
2023-01-03,0.072814,0.072857,0.072449,0.07284,56344.9152,2023-01-03 23:59:59.999000064,4096.75989997,90775.0,28068.00790000,2040.75174616,0
2023-01-04,0.07284,0.075069,0.072819,0.074581,99025.8395,2023-01-04 23:59:59.999000064,7349.11547623,158770.0,50938.97370000,3778.90818578,0
2023-01-05,0.074581,0.074643,0.074082,0.074336,56893.2305,2023-01-05 23:59:59.999000064,4230.43321455,91532.0,27793.86310000,2066.50056148,0
2023-01-06,0.074336,0.075429,0.074079,0.074875,63487.1825,2023-01-06 23:59:59.999000064,4739.04721247,108923.0,31635.72850000,2361.52010516,0
2023-01-07,0.074875,0.074884,0.074499,0.074593,23208.1246,2023-01-07 23:59:59.999000064,1733.25337992,43794.0,11076.64230000,827.23760961,0
2023-01-08,0.074596,0.075556,0.074391,0.075328,37781.8879,2023-01-08 23:59:59.999000064,2827.20225446,67242.0,18807.77790000,1407.67289796,0
2023-01-09,0.075324,0.077569,0.07511,0.076856,87035.8847,2023-01-09 23:59:59.999000064,6655.3806008,146590.0,47584.06010000,3637.63531395,0
2023-01-10,0.076857,0.077285,0.076553,0.076568,56694.3276,2023-01-10 23:59:59.999000064,4362.98550058,98741.0,27896.00800000,2146.88898261,0
2023-01-11,0.076569,0.07792,0.076216,0.077431,64036.9665,2023-01-11 23:59:59.999000064,4912.59605442,113986.0,32485.34920000,2493.02151375,0
2023-01-12,0.077431,0.077888,0.075033,0.075124,115119.4112,2023-01-12 23:59:59.999000064,8800.0221606,230722.0,56051.77260000,4285.99459356,0
2023-01-13,0.075123,0.075124,0.072761,0.072761,111814.6666,2023-01-13 23:59:59.999000064,8279.63253495,205797.0,47407.38880000,3511.70415899,0
2023-01-14,0.072811,0.075226,0.072016,0.073973,168902.7658,2023-01-14 23:59:59.999000064,12453.06614053,364979.0,99048.67630000,7297.33118723,0
2023-01-15,0.073973,0.074583,0.073457,0.074368,53453.1226,2023-01-15 23:59:59.999000064,3954.15060103,131058.0,27139.14040000,2007.76814640,0
2023-01-16,0.074368,0.074971,0.073638,0.074434,94619.3214,2023-01-16 23:59:59.999000064,7020.97934484,185636.0,49837.17140000,3697.74744340,0
2023-01-17,0.074434,0.074761,0.073807,0.074065,70478.3124,2023-01-17 23:59:59.999000064,5228.48483775,148334.0,34216.27780000,2538.44645135,0
2023-01-18,0.074066,0.074567,0.073023,0.073135,72662.9352,2023-01-18 23:59:59.999000064,5379.29599984,148803.0,36129.99210000,2675.22486903,0
2023-01-19,0.073135,0.073954,0.073065,0.073615,30872.701,2023-01-19 23:59:59.999000064,2269.34251728,55104.0,15784.41690000,1160.63080845,0
2023-01-20,0.073615,0.074693,0.07282,0.073163,46707.8908,2023-01-20 23:59:59.999000064,3448.2266424,90204.0,22463.24040000,1659.10896217,0
2023-01-21,0.073162,0.073908,0.07115,0.0714,66387.1995,2023-01-21 23:59:59.999000064,4790.9093783,120641.0,29534.47870000,2131.84019322,0
2023-01-22,0.071398,0.072493,0.070761,0.071651,37985.0807,2023-01-22 23:59:59.999000064,2716.94003215,81848.0,17938.02370000,1283.52551474,0
2023-01-23,0.07165,0.072162,0.070551,0.07097,62524.5636,2023-01-23 23:59:59.999000064,4456.78322241,139861.0,30887.00700000,2201.20784130,0
2023-01-24,0.07097,0.071118,0.0678,0.068748,89625.0698,2023-01-24 23:59:59.999000064,6298.69085816,179729.0,41416.46200000,2914.44167359,0
2023-01-25,0.068747,0.069892,0.067987,0.069892,108734.4078,2023-01-25 23:59:59.999000064,7464.11628034,205029.0,53740.93360000,3690.36569152,0
